Mes_referencia,Cargo,Estado_civil,Homens,Mulheres,Media_idade,Mais_velho,Mais_novo,Primeiro_contratado
2021-5,Anl Suporte Sistemas Ii,Separado,1,0,45.0,45,45,2021-02-18
2021-6,Anl Suporte Sistemas Ii,Solteiro,1,0,30.0,30,30,2021-04-20
2021-6,Anl Suporte Sistemas Ii,Separado,1,0,45.0,45,45,2021-02-18
2021-6,Anl Suporte Sistemas Ii,Casado,1,0,40.0,51,33,2021-04-06
2021-7,Anl Suporte Sistemas Ii,Solteiro,1,0,30.0,30,30,2021-04-20
2021-7,Anl Suporte Sistemas Ii,Separado,1,0,45.0,45,45,2021-02-18
2021-7,Anl Suporte Sistemas Ii,Casado,1,0,40.0,51,33,2021-04-06
2021-8,Anl Suporte Sistemas Ii,Solteiro,1,0,30.0,30,30,2021-04-20
2021-8,Anl Suporte Sistemas Ii,Casado,1,0,40.0,51,33,2021-04-06
2021-8,Anl Suporte Sistemas Ii,Separado,1,0,45.0,45,45,2021-02-18
2021-9,Anl Suporte Sistemas Ii,Casado,1,0,40.0,51,33,2021-04-06
2021-9,Anl Suporte Sistemas Ii,Separado,1,0,45.0,45,45,2021-02-18
2021-9,Anl Suporte Sistemas Ii,Solteiro,1,0,30.0,30,30,2021-04-20
2022-1,Anl Suporte Sistemas Ii,Solteiro,1,0,30.0,30,30,2021-04-20
2022-1,Anl Suporte Sistemas Ii,Separado,1,0,45.0,45,45,2021-02-18
2022-1,Anl Suporte Sistemas Ii,Casado,1,0,40.0,51,33,2021-04-06
2022-10,Anl Suporte Sistemas Ii,Solteiro,1,0,30.0,30,30,2021-04-20
2022-10,Anl Suporte Sistemas Ii,Separado,1,0,45.0,45,45,2021-02-18
2022-10,Anl Suporte Sistemas Ii,Casado,1,0,51.0,51,51,2021-04-20
2022-11,Anl Suporte Sistemas Ii,Casado,1,0,51.0,51,51,2021-04-20
2022-11,Anl Suporte Sistemas Ii,Solteiro,1,0,30.0,30,30,2021-04-20
2022-11,Anl Suporte Sistemas Ii,Separado,1,0,45.0,45,45,2021-02-18
2022-12,Anl Suporte Sistemas Ii,Casado,1,0,51.0,51,51,2021-04-20
2022-12,Anl Suporte Sistemas Ii,Separado,1,0,45.0,45,45,2021-02-18
2022-12,Anl Suporte Sistemas Ii,Solteiro,1,0,30.0,30,30,2021-04-20
2022-2,Anl Suporte Sistemas Ii,Separado,1,0,45.0,45,45,2021-02-18
2022-3,Anl Suporte Sistemas Ii,Casado,1,0,40.0,51,33,2021-04-06
2022-3,Anl Suporte Sistemas Ii,Separado,1,0,45.0,45,45,2021-02-18
2022-3,Anl Suporte Sistemas Ii,Solteiro,1,0,30.0,30,30,2021-04-20
2022-4,Anl Suporte Sistemas Ii,Solteiro,1,0,30.0,30,30,2021-04-20
2022-4,Anl Suporte Sistemas Ii,Casado,1,0,40.0,51,33,2021-04-06
2022-4,Anl Suporte Sistemas Ii,Separado,1,0,45.0,45,45,2021-02-18
2022-5,Anl Suporte Sistemas Ii,Separado,1,0,45.0,45,45,2021-02-18
2022-5,Anl Suporte Sistemas Ii,Solteiro,1,0,30.0,30,30,2021-04-20
2022-5,Anl Suporte Sistemas Ii,Casado,1,0,51.0,51,51,2021-04-20
2022-6,Anl Suporte Sistemas Ii,Solteiro,1,0,30.0,30,30,2021-04-20
2022-6,Anl Suporte Sistemas Ii,Casado,1,0,51.0,51,51,2021-04-20
2022-6,Anl Suporte Sistemas Ii,Separado,1,0,45.0,45,45,2021-02-18
2022-7,Anl Suporte Sistemas Ii,Solteiro,1,0,30.0,30,30,2021-04-20
2022-7,Anl Suporte Sistemas Ii,Separado,1,0,45.0,45,45,2021-02-18
2022-7,Anl Suporte Sistemas Ii,Casado,1,0,51.0,51,51,2021-04-20
2022-8,Anl Suporte Sistemas Ii,Separado,1,0,45.0,45,45,2021-02-18
2022-8,Anl Suporte Sistemas Ii,Solteiro,1,0,30.0,30,30,2021-04-20
2022-8,Anl Suporte Sistemas Ii,Casado,1,0,51.0,51,51,2021-04-20
2022-9,Anl Suporte Sistemas Ii,Casado,1,0,51.0,51,51,2021-04-20
2022-9,Anl Suporte Sistemas Ii,Solteiro,1,0,30.0,30,30,2021-04-20
2022-9,Anl Suporte Sistemas Ii,Separado,1,0,45.0,45,45,2021-02-18
2021-10,Anl Suporte Sistemas Iii,Casado,1,0,53.0,53,53,2011-02-14
2021-11,Anl Suporte Sistemas Iii,Casado,1,0,53.0,53,53,2011-02-14
2021-7,Anl Suporte Sistemas Iii,Casado,1,0,53.0,53,53,2011-02-14
2021-8,Anl Suporte Sistemas Iii,Casado,1,0,53.0,53,53,2011-02-14
2021-9,Anl Suporte Sistemas Iii,Casado,1,0,53.0,53,53,2011-02-14
2022-3,Anl Suporte Sistemas Iii,Casado,1,0,53.0,53,53,2011-02-14
2022-4,Anl Suporte Sistemas Iii,Casado,1,0,53.0,53,53,2011-02-14
2022-5,Anl Suporte Sistemas Iii,Casado,1,0,53.0,53,53,2011-02-14
2021-1,Anl Suporte Ti,Casado,1,0,34.0,34,34,2011-12-19
2021-1,Anl Suporte Ti,Solteiro,1,0,33.0,33,32,2014-10-16
2021-2,Anl Suporte Ti,Solteiro,1,0,33.0,33,32,2014-10-16
2021-2,Anl Suporte Ti,Casado,1,0,34.0,34,34,2011-12-19
2021-3,Anl Suporte Ti,Solteiro,1,0,33.0,34,32,2011-12-19
2021-4,Anl Suporte Ti,Solteiro,1,0,33.0,34,32,2011-12-19
2021-10,Anl Suporte Ti I,Solteiro,1,0,33.0,33,32,2014-10-16
2021-11,Anl Suporte Ti I,Solteiro,1,0,33.0,33,32,2014-10-16
2021-12,Anl Suporte Ti I,Solteiro,1,0,33.0,33,32,2014-10-16
2021-5,Anl Suporte Ti I,Casado,1,0,34.0,34,34,2011-12-19
2021-5,Anl Suporte Ti I,Solteiro,1,0,33.0,33,32,2014-10-16
2021-6,Anl Suporte Ti I,Solteiro,1,0,33.0,33,32,2014-10-16
2021-6,Anl Suporte Ti I,Casado,1,0,34.0,34,34,2011-12-19
2021-7,Anl Suporte Ti I,Casado,1,0,34.0,34,34,2011-12-19
2021-7,Anl Suporte Ti I,Solteiro,1,0,33.0,33,32,2014-10-16
2021-8,Anl Suporte Ti I,Solteiro,1,0,33.0,33,32,2014-10-16
2021-9,Anl Suporte Ti I,Solteiro,1,0,33.0,33,32,2014-10-16
2022-1,Anl Suporte Ti I,Solteiro,1,0,33.0,33,32,2014-10-16
2022-11,Anl Suporte Ti I,Casado,0,1,29.0,29,29,2019-11-14
2022-12,Anl Suporte Ti I,Casado,0,1,29.0,29,29,2019-11-14
2022-2,Anl Suporte Ti I,Solteiro,1,0,33.0,33,32,2014-10-16
2022-3,Anl Suporte Ti I,Solteiro,1,0,33.0,33,32,2014-10-16
2022-4,Anl Suporte Ti I,Solteiro,1,0,33.0,33,32,2014-10-16
2022-5,Anl Suporte Ti I,Solteiro,1,0,33.0,33,33,2016-11-16
2022-6,Anl Suporte Ti I,Solteiro,1,0,33.0,33,33,2016-11-16
2022-7,Anl Suporte Ti I,Solteiro,1,0,33.0,33,33,2016-11-16
2022-8,Anl Suporte Ti I,Solteiro,1,0,33.0,33,33,2016-11-16
2021-1,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2021-1,Anl Suporte Ti Ii,Casado,1,0,39.0,50,34,2002-04-09
2021-1,Anl Suporte Ti Ii,Solteiro,1,0,37.0,43,31,2015-05-04
2021-10,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2021-10,Anl Suporte Ti Ii,Solteiro,1,0,38.0,46,31,2015-05-04
2021-10,Anl Suporte Ti Ii,Casado,1,0,36.0,44,34,2002-04-09
2021-11,Anl Suporte Ti Ii,Casado,1,0,36.0,44,34,2002-04-09
2021-11,Anl Suporte Ti Ii,Solteiro,1,0,38.0,46,31,2015-05-04
2021-11,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2021-12,Anl Suporte Ti Ii,Casado,1,0,37.0,44,34,2002-04-09
2021-12,Anl Suporte Ti Ii,Solteiro,1,0,38.0,46,31,2020-04-16
2021-12,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2021-2,Anl Suporte Ti Ii,Solteiro,1,0,37.0,43,31,2015-05-04
2021-2,Anl Suporte Ti Ii,Casado,1,0,39.0,50,34,2002-04-09
2021-2,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2021-3,Anl Suporte Ti Ii,Casado,1,0,37.0,44,34,2002-04-09
2021-3,Anl Suporte Ti Ii,Solteiro,1,1,40.0,46,31,2015-05-04
2021-3,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2021-4,Anl Suporte Ti Ii,Solteiro,1,1,39.0,46,31,2013-02-18
2021-4,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2021-4,Anl Suporte Ti Ii,Casado,1,0,38.0,44,35,2002-04-09
2021-5,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2021-5,Anl Suporte Ti Ii,Casado,1,0,37.0,44,34,2002-04-09
2021-5,Anl Suporte Ti Ii,Solteiro,1,1,40.0,46,31,2015-05-04
2021-6,Anl Suporte Ti Ii,Solteiro,1,1,39.0,46,31,2013-02-18
2021-6,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2021-6,Anl Suporte Ti Ii,Casado,1,0,38.0,44,35,2002-04-09
2021-7,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2021-7,Anl Suporte Ti Ii,Solteiro,1,1,40.0,46,31,2015-05-04
2021-7,Anl Suporte Ti Ii,Casado,1,0,37.0,44,34,2002-04-09
2021-8,Anl Suporte Ti Ii,Solteiro,1,1,38.0,46,31,2011-12-19
2021-8,Anl Suporte Ti Ii,Casado,1,0,37.0,44,34,2002-04-09
2021-8,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2021-9,Anl Suporte Ti Ii,Solteiro,1,0,36.0,46,31,2011-12-19
2021-9,Anl Suporte Ti Ii,Casado,1,0,37.0,44,34,2002-04-09
2021-9,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2022-1,Anl Suporte Ti Ii,Casado,1,0,39.0,44,35,2002-04-09
2022-1,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2022-1,Anl Suporte Ti Ii,Solteiro,1,0,36.0,46,31,2011-12-19
2022-10,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2022-10,Anl Suporte Ti Ii,Casado,1,0,35.0,44,31,2002-04-09
2022-10,Anl Suporte Ti Ii,Solteiro,1,0,33.0,33,33,2014-10-16
2022-11,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2022-11,Anl Suporte Ti Ii,Solteiro,1,0,33.0,33,33,2014-10-16
2022-11,Anl Suporte Ti Ii,Casado,1,0,35.0,44,31,2002-04-09
2022-12,Anl Suporte Ti Ii,Casado,1,0,35.0,44,31,2002-04-09
2022-12,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2022-12,Anl Suporte Ti Ii,Solteiro,1,0,33.0,33,33,2014-10-16
2022-2,Anl Suporte Ti Ii,Casado,1,0,36.0,44,34,2002-04-09
2022-2,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2022-2,Anl Suporte Ti Ii,Solteiro,1,0,31.0,31,31,2020-04-16
2022-3,Anl Suporte Ti Ii,Casado,1,0,38.0,44,35,2002-04-09
2022-3,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2022-3,Anl Suporte Ti Ii,Solteiro,1,0,36.0,46,31,2011-12-19
2022-4,Anl Suporte Ti Ii,Solteiro,1,0,36.0,46,31,2011-12-19
2022-4,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2022-4,Anl Suporte Ti Ii,Casado,1,0,38.0,44,35,2002-04-09
2022-5,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2022-5,Anl Suporte Ti Ii,Solteiro,1,0,35.0,46,31,2011-12-19
2022-5,Anl Suporte Ti Ii,Casado,1,0,41.0,44,38,2002-04-09
2022-6,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2022-6,Anl Suporte Ti Ii,Solteiro,1,0,35.0,46,31,2011-12-19
2022-6,Anl Suporte Ti Ii,Casado,1,0,41.0,44,38,2002-04-09
2022-7,Anl Suporte Ti Ii,Casado,1,0,41.0,44,38,2002-04-09
2022-7,Anl Suporte Ti Ii,Solteiro,1,0,36.0,46,31,2014-10-16
2022-7,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2022-8,Anl Suporte Ti Ii,Casado,1,0,41.0,44,38,2002-04-09
2022-8,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2022-8,Anl Suporte Ti Ii,Solteiro,1,0,32.0,33,31,2014-10-16
2022-9,Anl Suporte Ti Ii,Divorciado,1,0,46.0,46,46,2020-12-01
2022-9,Anl Suporte Ti Ii,Casado,1,0,41.0,44,38,2002-04-09
2022-9,Anl Suporte Ti Ii,Solteiro,1,0,33.0,33,31,2014-10-16
2021-1,Anl Suporte Ti Iii,Solteiro,1,0,40.0,43,37,2005-11-08
2021-1,Anl Suporte Ti Iii,Casado,1,0,51.0,63,44,2002-01-02
2021-10,Anl Suporte Ti Iii,Solteiro,1,1,40.0,44,34,2006-10-10
2021-10,Anl Suporte Ti Iii,Casado,1,0,49.0,63,37,2002-01-02
2021-11,Anl Suporte Ti Iii,Casado,1,0,44.0,63,34,2002-01-02
2021-11,Anl Suporte Ti Iii,Solteiro,1,1,43.0,43,43,2014-12-15
2021-12,Anl Suporte Ti Iii,Solteiro,1,1,43.0,43,43,2014-12-15
2021-12,Anl Suporte Ti Iii,Casado,1,0,43.0,63,34,2002-01-02
2021-2,Anl Suporte Ti Iii,Solteiro,1,0,40.0,43,37,2005-11-08
2021-2,Anl Suporte Ti Iii,Casado,1,0,47.0,50,44,2006-10-10
2021-3,Anl Suporte Ti Iii,Solteiro,1,0,41.0,47,37,2005-11-08
2021-3,Anl Suporte Ti Iii,Casado,1,0,48.0,50,44,2006-10-10
2021-4,Anl Suporte Ti Iii,Solteiro,1,0,44.0,47,43,2006-10-10
2021-4,Anl Suporte Ti Iii,Casado,1,0,49.0,63,37,2002-01-02
2021-5,Anl Suporte Ti Iii,Casado,1,0,51.0,63,44,2002-01-02
2021-5,Anl Suporte Ti Iii,Solteiro,1,0,41.0,47,37,2005-11-08
2021-6,Anl Suporte Ti Iii,Casado,1,0,45.0,50,37,2005-11-08
2021-6,Anl Suporte Ti Iii,Solteiro,1,0,44.0,47,43,2014-12-15
2021-7,Anl Suporte Ti Iii,Solteiro,1,0,44.0,47,43,2014-12-15
2021-7,Anl Suporte Ti Iii,Casado,1,0,45.0,50,37,2005-11-08
2021-8,Anl Suporte Ti Iii,Solteiro,1,0,43.0,43,43,2014-12-15
2021-8,Anl Suporte Ti Iii,Casado,1,0,45.0,50,37,2005-11-08
2021-9,Anl Suporte Ti Iii,Solteiro,1,1,43.0,43,43,2014-12-15
2021-9,Anl Suporte Ti Iii,Casado,1,0,48.0,63,37,2002-01-02
2022-1,Anl Suporte Ti Iii,Solteiro,1,1,40.0,44,34,2005-11-08
2022-1,Anl Suporte Ti Iii,Casado,1,0,49.0,63,36,2002-01-02
2022-10,Anl Suporte Ti Iii,Solteiro,1,0,38.0,44,34,2006-10-10
2022-10,Anl Suporte Ti Iii,Casado,1,0,44.0,54,35,2014-09-01
2022-11,Anl Suporte Ti Iii,Casado,1,0,44.0,54,35,2014-09-01
2022-11,Anl Suporte Ti Iii,Solteiro,1,0,38.0,44,34,2006-10-10
2022-12,Anl Suporte Ti Iii,Casado,1,0,44.0,54,35,2014-09-01
2022-12,Anl Suporte Ti Iii,Solteiro,1,0,38.0,44,34,2006-10-10
2022-2,Anl Suporte Ti Iii,Solteiro,1,1,43.0,43,43,2014-12-15
2022-2,Anl Suporte Ti Iii,Casado,1,0,43.0,63,34,2002-01-02
2022-3,Anl Suporte Ti Iii,Solteiro,1,1,40.0,44,34,2006-10-10
2022-3,Anl Suporte Ti Iii,Casado,1,0,48.0,63,36,2002-01-02
2022-4,Anl Suporte Ti Iii,Solteiro,1,1,40.0,44,34,2006-10-10
2022-4,Anl Suporte Ti Iii,Casado,1,0,48.0,63,36,2002-01-02
2022-5,Anl Suporte Ti Iii,Solteiro,1,0,38.0,44,34,2006-10-10
2022-5,Anl Suporte Ti Iii,Casado,1,0,44.0,63,35,2002-01-02
2022-6,Anl Suporte Ti Iii,Casado,1,0,44.0,63,35,2002-01-02
2022-6,Anl Suporte Ti Iii,Solteiro,1,0,38.0,44,34,2006-10-10
2022-7,Anl Suporte Ti Iii,Solteiro,1,0,38.0,44,34,2006-10-10
2022-7,Anl Suporte Ti Iii,Casado,1,0,44.0,63,35,2002-01-02
2022-8,Anl Suporte Ti Iii,Solteiro,1,0,38.0,44,34,2006-10-10
2022-8,Anl Suporte Ti Iii,Casado,1,0,44.0,63,35,2002-01-02
2022-9,Anl Suporte Ti Iii,Solteiro,1,0,38.0,44,34,2006-10-10
2022-9,Anl Suporte Ti Iii,Casado,1,0,40.0,50,35,2014-09-01
2021-1,Anl Suprimentos I,Solteiro,1,1,36.0,53,29,2005-09-05
2021-1,Anl Suprimentos I,null,0,1,55.0,55,55,2008-03-03
2021-1,Anl Suprimentos I,Divorciado,0,1,38.0,41,35,2017-03-03
2021-1,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2021-1,Anl Suprimentos I,Casado,1,1,41.0,44,35,2015-08-17
2021-10,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2021-10,Anl Suprimentos I,null,0,1,55.0,55,55,2008-03-03
2021-10,Anl Suprimentos I,Casado,1,1,37.0,44,30,2010-04-05
2021-10,Anl Suprimentos I,Solteiro,1,1,36.0,53,31,2005-09-05
2021-11,Anl Suprimentos I,Casado,1,1,37.0,44,30,2010-04-05
2021-11,Anl Suprimentos I,null,0,1,55.0,55,55,2008-03-03
2021-11,Anl Suprimentos I,Divorciado,0,1,35.0,35,35,2017-03-03
2021-11,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2021-11,Anl Suprimentos I,Solteiro,1,1,35.0,53,30,2005-09-05
2021-12,Anl Suprimentos I,null,0,1,55.0,55,55,2008-03-03
2021-12,Anl Suprimentos I,Solteiro,1,1,35.0,53,30,2005-09-05
2021-12,Anl Suprimentos I,Casado,1,1,37.0,44,30,2010-04-05
2021-12,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2021-2,Anl Suprimentos I,Solteiro,1,1,36.0,53,29,2005-09-05
2021-2,Anl Suprimentos I,Divorciado,0,1,41.0,41,41,2019-11-05
2021-2,Anl Suprimentos I,null,0,1,55.0,55,55,2008-03-03
2021-2,Anl Suprimentos I,Casado,1,1,41.0,44,35,2015-08-17
2021-2,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2021-3,Anl Suprimentos I,null,0,1,55.0,55,55,2008-03-03
2021-3,Anl Suprimentos I,Casado,1,1,40.0,44,35,2010-04-05
2021-3,Anl Suprimentos I,Solteiro,1,1,36.0,53,29,2005-09-05
2021-3,Anl Suprimentos I,Divorciado,0,1,41.0,41,41,2019-11-05
2021-3,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2021-4,Anl Suprimentos I,Casado,1,1,39.0,44,35,2010-04-05
2021-4,Anl Suprimentos I,Divorciado,0,1,41.0,41,41,2019-11-05
2021-4,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2021-4,Anl Suprimentos I,Solteiro,1,1,36.0,53,29,2005-09-05
2021-4,Anl Suprimentos I,null,0,1,55.0,55,55,2008-03-03
2021-5,Anl Suprimentos I,null,0,1,55.0,55,55,2008-03-03
2021-5,Anl Suprimentos I,Solteiro,1,1,36.0,53,29,2005-09-05
2021-5,Anl Suprimentos I,Divorciado,0,1,38.0,41,35,2017-03-03
2021-5,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2021-5,Anl Suprimentos I,Casado,1,1,39.0,44,35,2010-04-05
2021-6,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2021-6,Anl Suprimentos I,null,0,1,55.0,55,55,2008-03-03
2021-6,Anl Suprimentos I,Solteiro,1,1,37.0,53,31,2005-09-05
2021-6,Anl Suprimentos I,Casado,1,1,39.0,44,35,2010-04-05
2021-6,Anl Suprimentos I,Divorciado,0,1,41.0,41,41,2019-11-05
2021-7,Anl Suprimentos I,Divorciado,0,1,35.0,35,35,2017-03-03
2021-7,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2021-7,Anl Suprimentos I,null,0,1,55.0,55,55,2008-03-03
2021-7,Anl Suprimentos I,Solteiro,1,1,36.0,53,31,2005-09-05
2021-7,Anl Suprimentos I,Casado,1,1,37.0,44,30,2010-04-05
2021-8,Anl Suprimentos I,null,0,1,55.0,55,55,2008-03-03
2021-8,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2021-8,Anl Suprimentos I,Solteiro,1,1,36.0,53,31,2005-09-05
2021-8,Anl Suprimentos I,Casado,1,1,37.0,44,30,2010-04-05
2021-9,Anl Suprimentos I,Casado,1,1,37.0,44,30,2010-04-05
2021-9,Anl Suprimentos I,null,0,1,55.0,55,55,2008-03-03
2021-9,Anl Suprimentos I,Solteiro,1,1,37.0,53,32,2005-09-05
2021-9,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2021-9,Anl Suprimentos I,Divorciado,0,1,35.0,35,35,2017-03-03
2022-1,Anl Suprimentos I,Solteiro,1,1,35.0,53,30,2005-09-05
2022-1,Anl Suprimentos I,null,0,1,55.0,55,55,2008-03-03
2022-1,Anl Suprimentos I,Casado,1,1,37.0,44,30,2010-04-05
2022-1,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2022-10,Anl Suprimentos I,Solteiro,1,0,53.0,53,53,2005-09-05
2022-11,Anl Suprimentos I,Solteiro,1,0,53.0,53,53,2005-09-05
2022-12,Anl Suprimentos I,Solteiro,1,0,53.0,53,53,2005-09-05
2022-2,Anl Suprimentos I,Solteiro,1,1,35.0,53,30,2005-09-05
2022-2,Anl Suprimentos I,null,0,1,55.0,55,55,2008-03-03
2022-2,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2022-2,Anl Suprimentos I,Casado,1,1,37.0,44,30,2010-04-05
2022-3,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2022-3,Anl Suprimentos I,Casado,1,1,38.0,44,30,2015-08-17
2022-3,Anl Suprimentos I,Divorciado,0,1,55.0,55,55,2008-03-03
2022-3,Anl Suprimentos I,Solteiro,1,1,35.0,53,30,2005-09-05
2022-4,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2022-4,Anl Suprimentos I,Solteiro,1,1,35.0,53,30,2005-09-05
2022-4,Anl Suprimentos I,Divorciado,0,1,55.0,55,55,2008-03-03
2022-4,Anl Suprimentos I,Casado,1,1,33.0,35,30,2019-03-12
2022-5,Anl Suprimentos I,Casado,1,1,33.0,35,30,2019-03-12
2022-5,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2022-5,Anl Suprimentos I,Divorciado,0,1,55.0,55,55,2008-03-03
2022-5,Anl Suprimentos I,Solteiro,1,1,35.0,53,30,2005-09-05
2022-6,Anl Suprimentos I,Casado,1,1,33.0,35,30,2019-03-12
2022-6,Anl Suprimentos I,Solteiro,1,1,34.0,53,26,2005-09-05
2022-6,Anl Suprimentos I,Divorciado,0,1,55.0,55,55,2008-03-03
2022-6,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2022-7,Anl Suprimentos I,Divorciado,0,1,55.0,55,55,2008-03-03
2022-7,Anl Suprimentos I,Casado,0,0,35.0,35,35,2019-06-18
2022-7,Anl Suprimentos I,Solteiro,1,1,33.0,53,25,2005-09-05
2022-7,Anl Suprimentos I,Uniao estavel,0,0,39.0,39,39,2008-08-18
2022-8,Anl Suprimentos I,Solteiro,1,0,53.0,53,53,2005-09-05
2022-9,Anl Suprimentos I,Solteiro,1,0,53.0,53,53,2005-09-05
2021-1,Anl Suprimentos Ii,Uniao estavel,0,1,35.0,35,35,2011-09-05
2021-1,Anl Suprimentos Ii,Solteiro,1,1,39.0,44,31,2015-04-01
2021-1,Anl Suprimentos Ii,Casado,1,0,39.0,39,39,2017-02-06
2021-1,Anl Suprimentos Ii,Divorciado,1,0,42.0,42,42,2017-03-03
2021-10,Anl Suprimentos Ii,Casado,1,0,39.0,39,39,2017-02-06
2021-10,Anl Suprimentos Ii,Solteiro,1,1,39.0,44,31,2015-04-01
2021-10,Anl Suprimentos Ii,Uniao estavel,0,1,35.0,35,35,2011-09-05
2021-10,Anl Suprimentos Ii,Divorciado,1,0,42.0,42,42,2017-03-03
2021-11,Anl Suprimentos Ii,Uniao estavel,0,1,35.0,35,35,2011-09-05
2021-11,Anl Suprimentos Ii,Casado,1,1,40.0,40,39,2017-02-06
2021-11,Anl Suprimentos Ii,Divorciado,1,0,42.0,42,42,2017-03-03
2021-11,Anl Suprimentos Ii,Solteiro,1,1,38.0,44,31,2015-04-01
2021-12,Anl Suprimentos Ii,Divorciado,1,0,42.0,42,42,2017-03-03
2021-12,Anl Suprimentos Ii,Solteiro,1,1,38.0,44,31,2015-04-01
2021-12,Anl Suprimentos Ii,Uniao estavel,0,1,35.0,35,35,2011-09-05
2021-12,Anl Suprimentos Ii,Casado,1,1,40.0,40,39,2017-02-06
2021-2,Anl Suprimentos Ii,Uniao estavel,0,1,35.0,35,35,2011-09-05
2021-2,Anl Suprimentos Ii,Divorciado,1,0,42.0,42,42,2017-03-03
2021-2,Anl Suprimentos Ii,Casado,1,1,40.0,40,39,2017-02-06
2021-2,Anl Suprimentos Ii,Solteiro,1,1,38.0,44,31,2015-04-01
2021-3,Anl Suprimentos Ii,Casado,1,1,40.0,40,39,2017-02-06
2021-3,Anl Suprimentos Ii,Uniao estavel,0,1,35.0,35,35,2011-09-05
2021-3,Anl Suprimentos Ii,Solteiro,1,1,38.0,44,31,2015-04-01
2021-3,Anl Suprimentos Ii,Divorciado,1,0,42.0,42,42,2017-03-03
2021-4,Anl Suprimentos Ii,Solteiro,1,1,38.0,44,31,2011-09-05
2021-4,Anl Suprimentos Ii,Casado,1,0,39.0,39,39,2017-02-06
2021-4,Anl Suprimentos Ii,Divorciado,1,0,42.0,42,42,2017-03-03
2021-5,Anl Suprimentos Ii,Solteiro,1,1,38.0,44,31,2011-09-05
2021-5,Anl Suprimentos Ii,Divorciado,1,0,42.0,42,42,2017-03-03
2021-5,Anl Suprimentos Ii,Casado,1,0,39.0,39,39,2017-02-06
2021-6,Anl Suprimentos Ii,Solteiro,1,1,38.0,44,31,2015-04-01
2021-6,Anl Suprimentos Ii,Uniao estavel,0,1,35.0,35,35,2011-09-05
2021-6,Anl Suprimentos Ii,Casado,1,1,40.0,40,39,2017-02-06
2021-6,Anl Suprimentos Ii,Divorciado,1,0,42.0,42,42,2017-03-03
2021-7,Anl Suprimentos Ii,Casado,1,1,40.0,40,39,2017-02-06
2021-7,Anl Suprimentos Ii,Solteiro,1,1,38.0,44,31,2015-04-01
